,,,,,,MAYO 2005,,,,,,, 
,,,,,,,,,,,,,
,,,,,,,,,,,,,
" DEMANDANTES DE EMPLEO POR SEXO, EDAD Y SECTORES ECONÓMICOS",,,,,,,,,,,,,
,,,,,,,,,,,,,
,TOTAL ,,,,CON DISPONIBILIDAD,,,DENOS,,,,,
COLECTIVOS,DEMANDANTES,,OCUPADOS,, LIMITADA,,,TOTAL,,OTROS NO OCUPADOS (*),,PARADOS REGISTRADOS,
,,,,,,,,,,,,,
TOTAL,3.002.626,,528.386,,119.165,,,2.355.075,,335.965,,2.019.110,
,,,,,,,,,,,,,
SEXO:,,,,,,,,,,,,,
    HOMBRES,1.171.026,,223.945,,61.856,,,885.225,,95.122,,790.103,
    MUJERES,1.831.600,,304.441,,57.309,,,1.469.850,,240.843,,1.229.007,
,,,,,,,,,,,,,
MENORES DE 25 AÑOS:,,,,,,,,,,,,,
    HOMBRES,168.898,,29.682,,5.820,,,133.396,,17.694,,115.702,
    MUJERES,205.270,,33.625,,6.903,,,164.742,,33.222,,131.520,
    TOTAL,374.168,,63.307,,12.723,,,298.138,,50.916,,247.222,
,,,,,,,,,,,,,
MAYORES DE 25 AÑOS:,,,,,,,,,,,,,
    HOMBRES,1.002.128,,194.263,,56.036,,,751.829,,77.428,,674.401,
    MUJERES,1.626.330,,270.816,,50.406,,,1.305.108,,207.621,,1.097.487,
    TOTAL,2.628.458,,465.079,,106.442,,,2.056.937,,285.049,,1.771.888,
,,,,,,,,,,,,,
SECTORES:,,,,,,,,,,,,,
    AGRICULTURA,325.976,,90.688,,6.867,,,228.421,,169.463,,58.958,
    INDUSTRIA,395.656,,66.983,,18.610,,,310.063,,12.393,,297.670,
    CONSTRUCCIÓN,308.992,,42.781,,13.554,,,252.657,,22.227,,230.430,
    SERVICIOS,1.679.417,,319.464,,67.419,,,1.292.534,,84.495,,1.208.039,
    SIN EMPLEO ANTERIOR ,292.585,,8.470,,12.715,,,271.400,,47.387,,224.013,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
 DEMANDANTES DE EMPLEO POR COMUNIDADES AUTÓNOMAS,,,,,,,,,,,,,
,,,,,,,,,,,,,
,TOTAL ,,,,CON DISPONIBILIDAD,,,DENOS,,,,,
COMUNIDADES AUTÓNOMAS,DEMANDANTES,,OCUPADOS,, LIMITADA,,,TOTAL,,OTROS NO OCUPADOS (*),,PARADOS REGISTRADOS,
,,,,,,,,,,,,,
ANDALUCÍA,861.563,,161.274,,23.929,,,676.360,,223.727,,452.633,
ARAGÓN,57.552,,13.814,,2.363,,,41.375,,3.153,,38.222,
ASTURIAS,69.325,,11.203,,3.891,,,54.231,,2.839,,51.392,
ILLES BALEARS,39.009,,7.399,,1.531,,,30.079,,831,,29.248,
CANARIAS,164.851,,22.046,,5.022,,,137.783,,5.961,,131.822,
CANTABRIA,28.698,,4.884,,1.284,,,22.530,,1.181,,21.349,
CASTILLA LA MANCHA,115.723,,17.567,,4.486,,,93.670,,4.033,,89.637,
CASTILLA LEÓN,140.510,,24.327,,5.427,,,110.756,,6.969,,103.787,
CATALUÑA,342.019,,52.888,,11.657,,,277.474,,8.420,,269.054,
COM. VALENCIANA,290.904,,60.929,,20.026,,,209.949,,10.018,,199.931,
EXTREMADURA,131.308,,21.665,,4.422,,,105.221,,30.551,,74.670,
GALICIA,208.640,,25.902,,15.853,,,166.885,,9.590,,157.295,
MADRID,310.136,,54.480,,9.451,,,246.205,,18.521,,227.684,
MURCIA,63.360,,14.489,,2.209,,,46.662,,2.349,,44.313,
NAVARRA,33.244,,9.262,,981,,,23.001,,1.026,,21.975,
PAÍS VASCO,115.383,,19.343,,5.625,,,90.415,,5.649,,84.766,
LA RIOJA,15.247,,4.278,,503,,,10.466,,570,,9.896,
CEUTA,7.697,,1.241,,162,,,6.294,,278,,6.016,
MELILLA,7.457,,1.395,,343,,,5.719,,299,,5.420,
,,,,,,,,,,,,,
TOTAL NACIONAL,3.002.626,,528.386,,119.165,,,2.355.075,,335.965,,2.019.110,
,,,,,,,,,,,,,
(*) Considerados parados por la EPA,,,,,,,,,,,,,
