,,,,,,MAYO 2005,,,,,,, 
,,,,,,,,,,,,,
,,,,,,,,,,,,,
" DEMANDANTES DE EMPLEO POR SEXO, EDAD Y SECTORES ECONÓMICOS",,,,,,,,,,,,,
,,,,,,,,,,,,,
,TOTAL ,,,,CON DISPONIBILIDAD,,,DENOS,,,,,
COLECTIVOS,DEMANDANTES,,OCUPADOS,, LIMITADA,,,TOTAL,,OTROS NO OCUPADOS (*),,PARADOS REGISTRADOS,
,,,,,,,,,,,,,
TOTAL,2.993.706,,541.651,,102.492,,,2.349.563,,273.887,,2.075.676,
,,,,,,,,,,,,,
SEXO:,,,,,,,,,,,,,
    HOMBRES,1.167.574,,235.624,,55.691,,,876.259,,75.384,,800.875,
    MUJERES,1.826.132,,306.027,,46.801,,,1.473.304,,198.503,,1.274.801,
,,,,,,,,,,,,,
MENORES DE 25 AÑOS:,,,,,,,,,,,,,
    HOMBRES,169.274,,28.387,,4.935,,,135.952,,12.645,,123.307,
    MUJERES,206.194,,33.501,,5.304,,,167.389,,22.473,,144.916,
    TOTAL,375.468,,61.888,,10.239,,,303.341,,35.118,,268.223,
,,,,,,,,,,,,,
MAYORES DE 25 AÑOS:,,,,,,,,,,,,,
    HOMBRES,998.300,,207.237,,50.756,,,740.307,,62.739,,677.568,
    MUJERES,1.619.938,,272.526,,41.497,,,1.305.915,,176.030,,1.129.885,
    TOTAL,2.618.238,,479.763,,92.253,,,2.046.222,,238.769,,1.807.453,
,,,,,,,,,,,,,
SECTORES:,,,,,,,,,,,,,
    AGRICULTURA,291.184,,76.792,,6.773,,,207.619,,142.966,,64.653,
    INDUSTRIA,390.477,,71.101,,14.771,,,304.605,,9.572,,295.033,
    CONSTRUCCIÓN,297.668,,44.085,,12.070,,,241.513,,20.642,,220.871,
    SERVICIOS,1.724.067,,333.893,,57.821,,,1.332.353,,66.799,,1.265.554,
    SIN EMPLEO ANTERIOR ,290.310,,15.780,,11.057,,,263.473,,33.908,,229.565,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
 DEMANDANTES DE EMPLEO POR COMUNIDADES AUTÓNOMAS,,,,,,,,,,,,,
,,,,,,,,,,,,,
,TOTAL ,,,,CON DISPONIBILIDAD,,,DENOS,,,,,
COMUNIDADES AUTÓNOMAS,DEMANDANTES,,OCUPADOS,, LIMITADA,,,TOTAL,,OTROS NO OCUPADOS (*),,PARADOS REGISTRADOS,
,,,,,,,,,,,,,
ANDALUCÍA,844.723,,155.917,,29.603,,,659.203,,188.118,,471.085,
ARAGÓN,59.293,,14.911,,1.942,,,42.440,,2.686,,39.754,
ASTURIAS,73.873,,12.081,,3.437,,,58.355,,2.567,,55.788,
ILLES BALEARS,55.991,,18.035,,2.290,,,35.666,,596,,35.070,
CANARIAS,161.649,,16.441,,4.121,,,141.087,,5.202,,135.885,
CANTABRIA,30.058,,5.093,,1.124,,,23.841,,850,,22.991,
CASTILLA LA MANCHA,120.644,,19.357,,3.907,,,97.380,,3.039,,94.341,
CASTILLA LEÓN,153.022,,27.156,,4.215,,,121.651,,4.770,,116.881,
CATALUÑA,338.844,,63.565,,10.460,,,264.819,,4.830,,259.989,
COM. VALENCIANA,269.556,,54.015,,8.662,,,206.879,,7.555,,199.324,
EXTREMADURA,133.803,,22.430,,5.219,,,106.154,,28.373,,77.781,
GALICIA,212.873,,25.778,,10.338,,,176.757,,6.425,,170.332,
MADRID,299.653,,59.083,,8.255,,,232.315,,12.080,,220.235,
MURCIA,60.628,,13.436,,1.826,,,45.366,,1.533,,43.833,
NAVARRA,31.961,,9.258,,1.088,,,21.615,,574,,21.041,
PAÍS VASCO,113.833,,19.743,,5.079,,,89.011,,3.826,,85.185,
LA RIOJA,14.961,,3.379,,465,,,11.117,,361,,10.756,
CEUTA,9.400,,892,,139,,,8.369,,261,,8.108,
MELILLA,8.941,,1.081,,322,,,7.538,,241,,7.297,
,,,,,,,,,,,,,
TOTAL NACIONAL,2.993.706,,541.651,,102.492,,,2.349.563,,273.887,,2.075.676,
,,,,,,,,,,,,,
(*) Considerados parados por la EPA,,,,,,,,,,,,,
